Bradyrhizobium sp. BTAi1,Cupriavidus metallidurans,Methylobacterium sp. C1,Methylobacterium radiotolerans,Bradyrhizobium sp. SK17,Bradyrhizobium sp. S23321,Bradyrhizobium diazoefficiens,Carnobacterium inhibens,Ralstonia pickettii,Bradyrhizobium japonicum,Bradyrhizobium sp. CCGE-LA001,Methylobacterium populi,Methylobacterium oryzae,Bradyrhizobium sp.,Methylobacterium phyllosphaerae,Leuconostoc carnosum,Paucibacter sp. KCTC 42545,Methylobacterium extorquens,Mitsuaria sp. 7,Roseateles depolymerans,Rhodococcus fascians,Cutibacterium acnes,Streptococcus oralis,Erwinia billingiae,Jeotgalibacillus malaysiensis,Pseudomonas rhizosphaerae,Bradyrhizobium sp. ORS 278,Carnobacterium sp. 17-4,Pantoea agglomerans,Erwinia gerundensis,Rhodococcus sp. PBTS 2,Chroococcidiopsis thermalis,Methanobrevibacter millerae,Cupriavidus basilensis,Streptococcus mitis,Bradyrhizobium sp. ORS 285,Exiguobacterium sibiricum,Bradyrhizobium oligotrophicum,Streptococcus gordonii,Bacillus subtilis,Streptococcus parasanguinis,Rathayibacter tritici,Turicibacter sp. H121,Pantoea sp. PSNIH2,Methylobacterium sp. AMS5,Carnobacterium maltaromaticum,Listeria monocytogenes,Brevundimonas vesicularis,Pantoea sp. PSNIH1,Devosia sp. H5989
0.010345412,0.007581504,0.005119636,0.001614754,0.000775369,0.003917373,0.002172264,0.003802472,0.002703235,0.002459594,0.010977736,0.000624994,0.001238829,0.000800197,0.008396002,0.001375128,0.002576755,0.002383456,0.001313101,0.00129183,0.002233368,0.002402578,0.003859506,0.000195607,0.004386753,0.000909163,0.000287341,0.00117452,0.001554211,0.004031489,0.002692967,0.006713304,0.001224725,0.00774345,0.003902307,0.000768214,0.001594388,0.007437482,0.002521847,0.005611554,0.000777799,0.00443067,0.001200921,0.002223667,0.000505614,0.000816458,0.00137946,0.004386801,0.001916118,0.000853171
0.015931292,0.005932951,0.000965026,0.001656255,0.002819002,0.003295112,0.001306631,0.001990171,0.002216556,0.00062267,0.017982225,0.00045691,0.000409764,0.002272023,0.002244986,0.002581436,0.000460754,0.002957682,0.007582817,0.001557929,0.000739592,0.001692154,0.002328346,0.002044294,0.001325783,0.00025181,0.000102747,0.005413974,0.006089276,0.002841436,0.001696229,0.002620353,0.001892697,0.000322223,0.003294053,0.000726436,0.00162567,0.001976632,0.001032863,0.000715564,0.003777792,0.008611768,0.001018732,0.001577108,0.002890145,0.001667105,0.00197855,0.001134471,0.004608939,0.006309989
0.003900048,0.005842699,0.009764281,0.008627678,0.002640121,0.004704811,0.010119701,0.000658595,0.00137986,0.001204508,0.005613625,0.000495704,0.003056292,0.007340856,0.00240391,0.000444437,0.007839966,0.003336196,0.007415878,0.000572841,0.004168174,0.001160977,0.001488836,0.000739963,0.003946638,0.002574079,0.000978826,0.006749627,0.005881844,0.001467217,0.002440976,0.002047597,0.002887676,0.001201787,0.001106581,0.002014676,0.004740823,0.000469534,0.0038162,0.002422296,0.000325323,0.001547842,0.003771474,0.001897757,3.82E-05,0.000713723,0.001260922,0.000794898,0.002048733,0.000632079
0.01434438,0.001611337,0.009226648,0.001836756,0.000669105,0.020293873,0.00134137,0.001491265,0.004930864,0.002763926,0.004210069,0.001534389,0.001565548,0.0022555,0.000807979,0.001988552,0.000218093,0.001155053,0.000716852,0.006900463,0.002335048,0.001697835,0.000912742,0.004201984,0.001618855,0.003633482,0.000211436,0.000400363,0.000661652,0.000878981,0.003066374,0.002106589,0.002377818,0.00187706,0.002765181,0.001497618,0.000718088,0.001412716,0.003582758,0.002031954,0.002805423,0.000895616,0.000489396,0.000815385,0.000526272,0.004590182,0.00213912,0.003359824,0.003231902,0.000942076
0.005560745,0.004847173,0.011293116,0.001489189,0.001514721,0.001351141,0.001716633,0.000747722,0.001869535,0.010298399,0.003250894,0.002477301,0.001851624,0.000952088,0.008625164,0.004755764,0.008478121,0.002367504,0.00043016,0.011610234,0.000578008,0.002779782,0.000982806,0.002253565,0.001149112,0.00147381,0.001834551,0.000274373,0.004576505,0.002778051,0.000726429,0.007773584,0.000968903,0.006671678,0.002066925,0.007103764,7.54E-05,0.002427179,0.001785073,0.002767915,0.000887596,0.003206246,0.004098196,0.001683424,0.000539849,0.00018485,9.05E-05,0.001500391,0.001789971,0.001509459
0.010702565,0.002749969,0.002937298,0.002453803,0.001136184,0.000861902,0.011241163,0.016144978,0.01026419,0.001179287,0.015317053,0.001496465,0.00767377,0.001573387,0.00105564,0.003767465,0.000737314,0.001236186,0.007318878,0.000389851,0.001548759,0.002276449,0.001079632,0.00122989,0.002655706,0.001099166,0.005956753,8.90E-05,0.005575516,0.000757462,0.002578789,0.001635961,0.002145793,0.000794401,0.001465468,0.000503468,0.004768017,0.001704008,0.002549402,0.0015107,0.001601948,0.002246864,0.003414274,0.000705357,0.000427778,0.002605102,0.001555275,0.003630621,0.003666297,0.005753817
0.002518869,0.010178209,0.002686762,0.003306358,0.000704584,0.00433929,0.001091041,0.004947165,0.000691398,0.001148215,0.00186023,0.001313186,0.008190429,0.008542366,0.000876148,0.001535946,0.003212772,0.002082246,0.000364444,0.000582449,0.002453684,0.005455268,0.010019192,0.00103988,0.00622313,0.000661349,0.001084533,0.004749796,0.004837523,0.000541997,0.004592935,0.002176881,0.000520517,0.001130068,0.001765973,0.000552771,0.003977884,0.007024991,0.000930076,0.001064868,0.000712628,0.001205306,0.000457582,0.004341528,0.001020592,0.00071408,0.002225026,0.001048624,0.003289316,0.000667901
0.011278493,0.013436108,0.00171335,0.005242192,0.001164258,0.000775109,0.003214437,0.004354686,0.00096787,0.004149409,0.000737945,0.01024283,0.003175933,0.001254342,0.002486468,0.005131038,0.008494452,0.009009447,0.000320273,0.007611517,0.005038046,0.002197004,0.004338829,0.001027474,0.003284486,0.000956466,0.000384545,0.004148542,0.000944694,0.00635337,0.002199484,0.000942457,0.002872049,0.000786437,0.002704845,0.002268871,0.000878642,0.000667668,0.003274033,0.000248549,0.005949479,0.001908685,0.001618916,0.005083233,0.000267808,0.003604565,0.002903799,0.00022986,0.001499571,0.000171875
0.012149169,0.011077248,0.006011625,0.00152731,0.010654803,0.001083939,0.000521546,0.007843408,0.005774772,0.000906958,0.009085184,0.009055143,0.002137845,0.000344064,0.002756688,0.002012027,0.000844383,0.001769348,0.002189234,0.001161698,0.003553767,0.000566837,0.000734259,0.000276509,0.002085628,0.005723167,0.002151959,0.000354405,0.000746664,0.001782645,0.004088309,0.001356252,0.003315772,0.000155038,0.000943805,0.001857833,0.000854836,0.0004061,0.003462795,0.000733886,0.002049445,0.000937528,0.001392558,0.003078074,0.001252828,0.000308545,0.004420229,0.001076851,0.001948002,0.00034734
0.004739489,0.010707109,0.003757645,0.004382608,0.009070753,0.000714016,0.011546511,0.005491298,0.009197384,0.000960963,0.00088787,0.002578254,0.003611762,0.007803287,0.000196344,0.003129858,0.000416286,0.000924845,0.00086124,0.007783492,0.006644222,0.002495262,0.002080463,0.001859011,0.007185162,0.005656432,0.007552001,0.003194046,0.000712641,0.000495981,0.002862957,0.00221365,0.002358504,0.000855523,0.001231092,0.000547066,0.002432191,0.000579536,0.001627501,0.002318547,0.001198202,0.000263498,0.00027717,0.001516756,0.000795113,0.006093354,0.003328865,0.005352306,0.001208237,0.006539973
0.003673909,0.009728163,0.005539179,0.006553569,0.009235874,0.002255161,0.001777184,0.003358639,0.00815298,0.000713885,0.001586351,0.009266063,0.009462074,0.002644541,0.000522944,0.002162371,0.002046471,0.007838316,0.007206728,0.014161867,0.00478745,0.001720038,0.00045542,0.004129683,0.001799523,0.004454253,0.000794155,0.001316736,0.001220618,0.000922955,0.002676541,0.001765317,0.003354023,0.000177805,0.003866755,0.000760106,0.002913472,0.012963043,0.002965326,0.002995576,0.008196041,0.00081307,0.000323546,0.003027886,0.002445792,0.005367682,0.002772837,0.001982455,0.001716563,0.000258473
0.00314039,0.00581006,0.001881215,0.016719871,0.011359809,0.000663561,0.00271163,0.002201716,0.000884509,0.007708496,0.000629265,0.002806311,0.004443326,0.008181782,0.003048328,0.001359653,0.003700409,0.001617035,0.00127452,0.002733566,0.000894007,0.00285949,0.001864461,0.001413134,0.0007011,0.001714914,0.000855755,4.24E-05,0.002038434,0.00172532,0.007663018,0.001154563,0.006359406,0.006503797,0.002579664,0.007179505,0.004913826,0.001609057,0.002755002,0.00417715,0.000482533,0.00168475,0.005525368,0.001488439,0.000448853,0.0011303,0.006059647,0.005173766,0.002408445,0.000334101
0.002288241,0.003787276,0.005526754,0.01027403,0.001312879,0.001828496,0.009102546,0.000608452,0.01125282,0.000479392,0.001570555,0.002375995,0.000752538,0.011194469,0.0010691,0.00201053,0.000603507,0.004049713,0.002433947,0.001152558,0.00373871,0.003404144,0.005524862,0.005288465,0.00326314,0.004579953,0.007531591,0.000412721,0.001782989,0.001697747,0.001255668,0.005042312,0.003352862,0.005381294,0.004796858,0.001000025,0.004752732,0.000890819,0.001701176,0.003828418,0.000729757,0.00284946,0.007877938,0.000863795,0.001733466,0.00103368,0.00089985,0.002042357,0.003658114,0.000321975
0.018493809,0.003883723,0.01042908,0.001502917,0.000933865,0.00392728,0.004642985,0.000634322,0.002176863,0.006418386,0.00119861,0.003684824,0.001161944,0.01592397,0.01463794,0.002101532,0.008900901,0.00128891,0.007762576,0.002831964,0.001357998,0.004112013,0.000984129,0.005077703,0.003442214,0.001415545,0.000753278,0.0001445,0.000343955,0.00333553,0.001841692,0.001824979,0.002583444,0.003263172,0.003977697,0.000132824,0.002319901,0.000347243,0.001218727,0.001767225,0.00099438,0.004015217,0.000145804,0.00230508,0.000839449,0.000917578,0.001842162,0.000684607,0.000523704,0.000520325
0.01297495,0.010876807,0.002592399,0.001645047,0.000912793,0.000452316,0.002522538,0.007013503,0.009956322,0.001258867,0.004238647,0.001603661,0.001062239,0.009347551,0.000468976,0.004450478,0.001201878,0.007283663,0.008771486,0.001383522,0.002040008,0.004138782,0.000494799,0.001705417,0.002567268,0.003802716,0.007322167,0.005687575,0.001842928,0.000677751,0.004770576,0.001602072,0.003376662,0.004170424,0.003157915,0.003473374,0.009534026,0.000483154,0.001625588,0.002255677,0.000344647,0.002669185,0.004617733,0.001945878,0.002383245,0.002650934,0.001145448,0.001564971,0.001848499,0.000246455
0.003383178,0.001715209,0.011261957,0.001359701,0.001755809,0.002592316,0.002485059,0.007957046,0.00257177,0.002956192,0.000931596,0.010441941,0.001627007,0.007768279,0.007668316,0.003879178,0.00016855,0.001507778,0.001079253,0.002320221,0.001596464,0.002309782,0.002210886,0.006530004,0.002238914,0.001775942,0.003876242,0.004213176,0.002568785,0.000636511,0.001251685,0.00349851,0.001531594,0.001670572,0.000967005,0.001675064,0.001722779,0.000439521,0.001122398,0.003162919,0.002312437,0.000645395,0.00095521,0.000882094,0.001236464,0.004125097,0.000467649,0.003598163,0.003352762,0.000356724
0.003587961,0.001783097,0.002861153,0.017986325,0.010149329,0.000793796,0.001281047,0.004662741,0.000647154,0.002782096,0.001517449,0.002563436,0.000897643,0.004249177,0.009988471,0.004470334,0.001476198,0.003214477,0.001030748,0.002149817,0.006363999,0.001986215,0.006239158,0.000965776,0.000480617,0.001342275,0.000132045,0.002453762,0.000484957,0.003318351,0.001831712,0.002091007,0.004196393,0.000762383,0.000405374,0.000603177,0.000508772,0.000819143,0.001594363,0.002049869,0.000241222,0.005459192,0.001920367,0.001715222,0.000820013,0.000890922,0.001335246,0.001972404,0.002288338,0.000273553
0.007913676,0.018567345,0.002178129,0.009454099,0.001785955,0.003367004,0.003263069,0.001087697,0.015721572,0.004004435,0.001719992,0.000638419,0.000568412,0.002156908,0.005141122,0.007855761,0.008022437,0.001633842,0.007239232,0.007212359,0.001817305,0.003196975,0.000959175,0.005939063,0.001296359,0.002725735,0.006486564,0.006859317,0.001716506,0.001673227,0.001573965,0.003354357,0.000514331,0.001029634,0.005811246,0.000539046,0.001045481,0.000806534,0.001257895,0.002176878,0.002239708,0.000835402,0.000976099,0.001600429,0.000470028,0.001870444,0.002903508,0.001594621,0.000738413,0.000941964
0.002651004,0.010901465,0.000671691,0.000552533,0.001139772,0.019067811,0.010610799,0.007628941,0.010114902,0.001543661,0.008515176,0.000520466,0.008275957,0.002338243,0.002612226,0.003147465,0.002255856,0.000424512,0.001726904,0.002570974,0.00234135,0.004396665,0.002292998,0.000623455,0.002413895,0.006848639,0.000511133,0.000390205,0.000423586,0.001055884,0.001224475,0.002748651,0.005419737,0.00286403,0.002099426,0.000723169,0.004897717,0.001248299,0.00116917,0.001978425,0.003315341,0.003434474,0.002697943,0.000224138,0.005593234,0.001175193,0.001971854,0.003511926,0.002055343,0.00066219
0.004360279,0.004242451,0.003560335,0.005395179,0.009601011,0.011169589,0.009622704,0.002512858,0.009610178,0.001241977,0.001929019,0.000676703,0.003752889,0.000846061,0.002821636,0.005085464,0.000995893,0.000759763,0.000553055,0.002601964,0.002011296,0.003943179,0.001956666,0.011934907,0.003298309,0.001689898,0.00077981,0.000888473,0.006369512,0.000377125,0.003790767,0.0018175,0.002453785,0.008939256,0.002541011,0.000585416,0.000314856,0.001850828,0.001694159,0.003845709,0.000945413,0.001558805,0.002215139,0.00062976,0.000560054,0.001176966,0.002266478,0.002229109,0.002342748,0.000534082
0.022890929,0.001509306,0.014569165,0.000568031,0.001489448,0.000835022,0.009592369,0.013815284,0.016936085,0.002117843,0.00156266,0.010167677,0.001421458,0.002358313,0.008526024,0.006179915,0.015760836,0.00074968,0.003455528,0.000365617,0.006109018,0.003469078,0.005601846,0.003505155,0.001205449,0.002509316,0.000378558,0.001492743,0.002825228,0.001247955,0.002096326,0.001392432,0.00295093,0.001098652,0.000662884,0.000479864,0.000287927,0.006607579,0.003750117,0.000743191,0.000742039,0.000904573,0.001134774,0.00202852,0.007879045,0.000584648,0.001241996,0.00262546,0.001867971,0.000719165
0.010864918,0.013739811,0.006905284,0.000746749,0.003593375,0.009303472,0.006330157,0.001449237,0.008388995,0.002137402,0.001689076,0.002250999,0.008805158,0.000432405,0.001067236,0.00300624,0.000627833,0.008574835,0.000600925,0.000996543,0.007444775,0.003423417,0.004236546,0.00596883,0.00455269,0.000690174,0.001550362,0.006253168,0.004613636,0.001078666,0.004539169,0.001634738,0.000704142,0.00160693,0.0020809,0.002124163,0.002014456,0.00043881,0.0020022,0.002934819,0.002013014,0.001068542,0.000452904,0.002567573,0.000848102,0.001363248,0.000407447,0.001385377,0.007136755,0.001644756
0.00305683,0.01044945,0.009189461,0.013228174,0.002084538,0.011701604,0.0028122,0.001685326,0.000922331,0.012957802,0.001409154,0.010058096,0.001096636,0.001290558,0.000944508,0.000952332,0.001059428,0.00148922,0.001913137,0.000440872,0.005017419,0.000963309,0.005685383,0.001820749,0.002376742,0.00664841,0.000661449,0.00031375,0.001968782,0.001139076,0.000841574,0.001211463,0.005051023,0.000522534,0.000858754,0.000596725,0.001486946,0.008023339,0.002067071,0.001525666,0.001186482,0.001312922,0.000877393,0.000627937,0.001705539,0.00017535,0.000719971,0.001097818,0.00215891,0.000837232
0.006056218,0.003732855,0.004088849,0.001299592,0.010698843,0.002883599,0.000779373,0.001372,0.002019669,0.002908524,0.003475822,0.002968427,0.003779023,0.002093456,0.001272016,0.004727743,0.000890202,0.012939071,0.000479825,0.000680779,0.004106028,0.000571761,0.000847412,0.003290799,0.00543606,0.001090868,0.001933167,0.000562489,0.004435177,0.008267446,0.003456444,0.001156653,0.004118524,0.013074962,0.001283141,0.003257512,0.00074313,0.003269458,0.002583278,0.003875515,0.000581973,0.005003709,0.001915956,0.000917608,0.000387597,0.000599056,0.002331292,0.00041892,0.00158883,0.000663918
0.003455868,0.01041289,0.003693867,0.003875944,0.001432951,0.009817807,0.004762701,0.003944858,0.003438826,0.000661882,0.001172215,0.006569502,0.002190499,0.002039791,0.001163527,0.002169787,0.002767947,0.004074781,0.002821746,0.000574493,0.001018222,0.001137839,0.000914679,0.005794535,0.001256912,0.004552599,0.000959217,7.44E-05,0.002513867,0.009906364,0.001502279,0.001365717,0.003382044,0.000994905,0.002452363,0.001550321,0.005430613,0.000887327,0.000876849,0.001373503,0.001847297,0.004856791,0.002338056,0.000936385,0.001269854,0.000232331,0.000968811,0.001024705,0.001529113,0.000865931
0.00175103,0.002114475,0.001023779,0.002283321,0.020391316,0.002475787,0.002050414,0.000262261,0.001635941,0.000716843,0.002165926,0.000375207,0.011974138,0.001260743,0.001473327,0.001961945,0.003302643,0.00110307,0.002115397,0.000557007,0.005285645,0.001843554,0.007617917,0.001789073,0.001796031,0.001919599,0.006319519,0.002326936,0.001559693,0.003831182,0.000654779,0.002372729,0.000852993,0.002396779,0.001664994,0.000511436,0.009389087,0.001381403,0.000715657,0.004785839,0.000816498,0.000782364,0.000471264,0.003126774,0.00398357,0.00851692,0.000629104,0.002124319,0.001217626,0.001490352
0.020634598,0.005508244,0.010080733,0.010063667,0.001731494,0.000919059,0.00081418,0.002375328,0.001314128,0.001492543,0.009883999,0.000686682,0.00823957,0.003999025,0.009578188,0.008807271,0.000732809,0.008258633,0.001763643,0.000723028,0.002543499,0.000602885,0.001858307,0.001681662,0.00207754,0.005658307,0.000902843,0.00189151,0.002098814,0.005025566,0.002167176,0.00154833,0.002597736,0.001008361,0.000768086,0.006974925,0.002599783,0.01373207,0.000455468,0.001863441,0.005540205,0.001173775,0.002013417,0.003083864,0.005881704,0.000952044,0.001582756,0.001524421,0.000938314,0.000343471
0.005217145,0.014573643,0.001781285,0.005487683,0.019119884,0.001122666,0.00137513,0.005822706,0.001269349,0.001151124,0.002941952,0.007667289,0.003517474,0.001280518,0.007693431,0.001526097,0.000497136,0.011180612,0.000895675,0.00061758,0.00126066,0.002113145,0.004214162,0.006733616,0.002159345,0.0010452,0.007274642,0.004982651,0.00243276,0.002565912,0.004302734,0.002056414,0.001672064,0.000470422,0.000445792,0.007093191,0.000382141,0.002168937,0.000402455,0.002033041,0.000811166,0.001151515,0.001100322,0.002347832,0.000530136,0.001133168,0.001332879,0.000858835,0.002338714,0.001281549
0.004990353,0.006675842,0.001048379,0.013175956,0.001899576,0.011403158,0.000541379,0.002399358,0.004732608,0.010007185,0.008167374,0.015185052,0.001043601,0.001909766,0.003785191,0.002288174,0.001631115,0.000938242,0.000790969,0.000587804,0.003542458,0.003721912,0.000790129,0.002623136,0.000342288,0.000688398,0.000686574,0.008255854,0.002131558,0.00084783,0.006079769,0.00134378,0.002280993,0.000610339,0.000819996,0.000797122,0.00618457,0.001175334,0.002434614,0.002192784,0.003635758,0.003459434,0.000486239,0.003326965,0.000320392,0.000240494,0.001911684,0.001355828,0.001965139,0.000414455
0.006970742,0.005383726,0.003020948,0.004950413,0.002986295,0.000694249,0.0009663,0.001299807,0.019070911,0.021416657,0.00477215,0.004480304,0.008264035,0.002983036,0.000253222,0.001724381,0.00031509,0.001506243,0.005763875,0.004110353,0.000963385,0.002355905,0.001098258,0.005082703,0.002072698,0.000536464,0.000756335,0.004888244,0.002179919,0.001003742,0.001663727,0.002905259,0.002541714,0.000274814,0.001680837,0.000429139,0.002648128,0.00019792,0.004432088,0.00306286,0.00641182,0.001018423,0.000772759,0.001618551,0.002184617,0.000665349,0.001728964,0.009912264,0.000985141,0.000435738
0.010963272,0.019059533,0.002717012,0.001122204,0.000125492,0.002762151,0.001241982,0.000522667,0.00325168,0.000943556,0.001463893,0.001311545,0.003073702,0.000832047,0.00946472,0.005749334,0.000398488,0.008164217,0.008447629,0.010316427,0.003177602,0.000800031,0.000430575,0.001067148,0.00136411,0.000552827,0.000648886,0.001978231,0.005303074,0.000132709,0.000682608,0.0017548,0.002810056,0.000345486,0.001081703,0.001428435,0.000819121,0.00656538,0.001412107,0.002443143,0.003711058,0.001932664,0.002560967,0.000575788,0.001594289,0.000814809,0.001100104,0.002260843,0.00212938,0.0005827
0.005399351,0.004265558,0.010373755,0.011258851,0.008640453,0.00911115,0.001220157,0.000842035,0.001037809,0.001358547,0.001195429,0.00949583,0.002037901,0.003277377,0.00094206,0.005738734,0.001794572,0.000832732,0.000589516,0.003402031,0.004394915,0.0010887,0.001465529,0.005865273,0.005253743,0.001920803,0.007269046,0.000820155,0.000375761,0.005540347,0.000934653,0.001754753,0.002508445,0.000981825,0.000576421,0.006426597,0.008762535,0.000142534,0.002279296,0.004145829,0.000805135,0.001758775,0.000880973,0.000843324,0.00124566,0.000689385,0.001025106,0.007194027,0.000558872,0.000716978
