,Classifier,Preprocessing,Noise,Training_Time_in_sec,Accuracy,Top_2_accuracy,Top_3_accuracy,Top_5_accuracy,Top_10_accuracy,Precision,Recall
logistic_regression_binary_1000,logistic_regression,binary,1000.0,0.5363471508026123,0.22921615201900236,0.40617577197149646,0.48693586698337293,0.663895486935867,1.0,0.22921615201900236,0.22921615201900236
logistic_regression_clr_0,logistic_regression,clr,0.0,1.1753859519958496,0.9406175771971497,0.9869358669833729,0.996437054631829,1.0,1.0,0.9406175771971497,0.9406175771971497
logistic_regression_clr_1e-10,logistic_regression,clr,1e-10,1.1682939529418945,0.9406175771971497,0.9869358669833729,0.996437054631829,1.0,1.0,0.9406175771971497,0.9406175771971497
logistic_regression_clr_1e-09,logistic_regression,clr,1e-09,1.1160411834716797,0.9394299287410927,0.9869358669833729,0.996437054631829,1.0,1.0,0.9394299287410927,0.9394299287410927
logistic_regression_clr_1e-08,logistic_regression,clr,1e-08,1.254431962966919,0.9394299287410927,0.9869358669833729,0.996437054631829,1.0,1.0,0.9394299287410927,0.9394299287410927
logistic_regression_clr_1e-07,logistic_regression,clr,1e-07,1.2071971893310547,0.9394299287410927,0.9869358669833729,0.996437054631829,1.0,1.0,0.9394299287410927,0.9394299287410927
logistic_regression_clr_1e-06,logistic_regression,clr,1e-06,1.1698439121246338,0.9394299287410927,0.9904988123515439,0.997624703087886,1.0,1.0,0.9394299287410927,0.9394299287410927
logistic_regression_clr_1e-05,logistic_regression,clr,1e-05,1.2743618488311768,0.9406175771971497,0.9904988123515439,0.997624703087886,1.0,1.0,0.9406175771971497,0.9406175771971497
logistic_regression_clr_0.0001,logistic_regression,clr,0.0001,1.158069133758545,0.9382422802850356,0.9904988123515439,0.997624703087886,1.0,1.0,0.9382422802850356,0.9382422802850356
logistic_regression_clr_0.001,logistic_regression,clr,0.001,1.2680199146270752,0.9394299287410927,0.9893111638954869,0.997624703087886,1.0,1.0,0.9394299287410927,0.9394299287410927
logistic_regression_clr_0.01,logistic_regression,clr,0.01,1.1723272800445557,0.9382422802850356,0.9904988123515439,0.996437054631829,1.0,1.0,0.9382422802850356,0.9382422802850356
logistic_regression_clr_0.1,logistic_regression,clr,0.1,1.2867908477783203,0.9429928741092637,0.9904988123515439,0.996437054631829,1.0,1.0,0.9429928741092637,0.9429928741092637
logistic_regression_clr_1,logistic_regression,clr,1.0,1.0576961040496826,0.9358669833729216,0.9845605700712589,0.996437054631829,1.0,1.0,0.9358669833729216,0.9358669833729216
logistic_regression_clr_10,logistic_regression,clr,10.0,0.5829911231994629,0.7885985748218527,0.9346793349168646,0.9738717339667459,0.9928741092636579,1.0,0.7885985748218527,0.7885985748218527
logistic_regression_clr_100,logistic_regression,clr,100.0,0.46140432357788086,0.5118764845605701,0.7494061757719715,0.8788598574821853,0.9703087885985748,1.0,0.5118764845605701,0.5118764845605701
logistic_regression_clr_1000,logistic_regression,clr,1000.0,0.4863758087158203,0.3859857482185273,0.6425178147268409,0.8610451306413301,0.9631828978622328,1.0,0.3859857482185273,0.3859857482185273
logistic_regression_multiplicative_replacement_0,logistic_regression,multiplicative_replacement,0.0,74.05375385284424,0.9275534441805225,0.9869358669833729,0.998812351543943,0.998812351543943,1.0,0.9275534441805225,0.9275534441805225
logistic_regression_multiplicative_replacement_1e-10,logistic_regression,multiplicative_replacement,1e-10,59.06330990791321,0.9275534441805225,0.9869358669833729,0.998812351543943,0.998812351543943,1.0,0.9275534441805225,0.9275534441805225
logistic_regression_multiplicative_replacement_1e-09,logistic_regression,multiplicative_replacement,1e-09,62.6958270072937,0.9275534441805225,0.9869358669833729,0.998812351543943,0.998812351543943,1.0,0.9275534441805225,0.9275534441805225
logistic_regression_multiplicative_replacement_1e-08,logistic_regression,multiplicative_replacement,1e-08,67.15089106559753,0.9275534441805225,0.9869358669833729,0.998812351543943,0.998812351543943,1.0,0.9275534441805225,0.9275534441805225
logistic_regression_multiplicative_replacement_1e-07,logistic_regression,multiplicative_replacement,1e-07,53.478906869888306,0.9275534441805225,0.9869358669833729,0.998812351543943,0.998812351543943,1.0,0.9275534441805225,0.9275534441805225
logistic_regression_multiplicative_replacement_1e-06,logistic_regression,multiplicative_replacement,1e-06,68.16131210327148,0.9275534441805225,0.9869358669833729,0.998812351543943,0.998812351543943,1.0,0.9275534441805225,0.9275534441805225
logistic_regression_multiplicative_replacement_1e-05,logistic_regression,multiplicative_replacement,1e-05,65.22677707672119,0.9287410926365796,0.9869358669833729,0.998812351543943,0.998812351543943,1.0,0.9287410926365796,0.9287410926365796
logistic_regression_multiplicative_replacement_0.0001,logistic_regression,multiplicative_replacement,0.0001,55.71290993690491,0.9216152019002375,0.9809976247030879,0.996437054631829,0.998812351543943,1.0,0.9216152019002375,0.9216152019002375
logistic_regression_multiplicative_replacement_0.001,logistic_regression,multiplicative_replacement,0.001,34.06564688682556,0.7838479809976246,0.9382422802850356,0.9762470308788599,0.9893111638954869,1.0,0.7838479809976246,0.7838479809976246
logistic_regression_multiplicative_replacement_0.01,logistic_regression,multiplicative_replacement,0.01,9.585971117019653,0.5225653206650831,0.7505938242280285,0.8634204275534442,0.9691211401425178,1.0,0.5225653206650831,0.5225653206650831
logistic_regression_multiplicative_replacement_0.1,logistic_regression,multiplicative_replacement,0.1,1.1672859191894531,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
logistic_regression_multiplicative_replacement_1,logistic_regression,multiplicative_replacement,1.0,0.36634111404418945,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
logistic_regression_multiplicative_replacement_10,logistic_regression,multiplicative_replacement,10.0,0.41124773025512695,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9643705463182898,1.0,0.3646080760095012,0.3646080760095012
logistic_regression_multiplicative_replacement_100,logistic_regression,multiplicative_replacement,100.0,0.4328799247741699,0.25415676959619954,0.6769596199524941,0.8634204275534442,0.9596199524940617,1.0,0.25415676959619954,0.25415676959619954
logistic_regression_multiplicative_replacement_1000,logistic_regression,multiplicative_replacement,1000.0,0.470001220703125,0.3016627078384798,0.6104513064133017,0.7019002375296912,0.7779097387173397,1.0,0.3016627078384798,0.3016627078384798
logistic_regression_raw_0,logistic_regression,raw,0.0,2.7203540802001953,0.9382422802850356,0.9881235154394299,0.996437054631829,1.0,1.0,0.9382422802850356,0.9382422802850356
logistic_regression_raw_1e-10,logistic_regression,raw,1e-10,2.7036631107330322,0.9429928741092637,0.9893111638954869,0.996437054631829,1.0,1.0,0.9429928741092637,0.9429928741092637
logistic_regression_raw_1e-09,logistic_regression,raw,1e-09,2.598668098449707,0.9406175771971497,0.9893111638954869,0.997624703087886,1.0,1.0,0.9406175771971497,0.9406175771971497
logistic_regression_raw_1e-08,logistic_regression,raw,1e-08,2.670358896255493,0.9406175771971497,0.9904988123515439,0.996437054631829,1.0,1.0,0.9406175771971497,0.9406175771971497
logistic_regression_raw_1e-07,logistic_regression,raw,1e-07,2.729368209838867,0.9382422802850356,0.9916864608076009,0.996437054631829,1.0,1.0,0.9382422802850356,0.9382422802850356
logistic_regression_raw_1e-06,logistic_regression,raw,1e-06,2.7217390537261963,0.9429928741092637,0.9916864608076009,0.996437054631829,1.0,1.0,0.9429928741092637,0.9429928741092637
logistic_regression_raw_1e-05,logistic_regression,raw,1e-05,2.7049689292907715,0.9418052256532067,0.9904988123515439,0.997624703087886,1.0,1.0,0.9418052256532067,0.9418052256532067
logistic_regression_raw_0.0001,logistic_regression,raw,0.0001,2.618093252182007,0.9418052256532067,0.9916864608076009,0.996437054631829,1.0,1.0,0.9418052256532067,0.9418052256532067
logistic_regression_raw_0.001,logistic_regression,raw,0.001,2.6220180988311768,0.9406175771971497,0.9904988123515439,0.996437054631829,1.0,1.0,0.9406175771971497,0.9406175771971497
logistic_regression_raw_0.01,logistic_regression,raw,0.01,2.745203971862793,0.9418052256532067,0.9904988123515439,0.997624703087886,1.0,1.0,0.9418052256532067,0.9418052256532067
logistic_regression_raw_0.1,logistic_regression,raw,0.1,1.8384089469909668,0.9334916864608076,0.9904988123515439,0.996437054631829,1.0,1.0,0.9334916864608076,0.9334916864608076
logistic_regression_raw_1,logistic_regression,raw,1.0,0.5959999561309814,0.7909738717339667,0.9323040380047506,0.9714964370546318,0.9904988123515439,1.0,0.7909738717339667,0.7909738717339667
logistic_regression_raw_10,logistic_regression,raw,10.0,0.44277095794677734,0.45961995249406173,0.7244655581947743,0.8788598574821853,0.9619952494061758,1.0,0.45961995249406173,0.45961995249406173
logistic_regression_raw_100,logistic_regression,raw,100.0,0.5103497505187988,0.3254156769596199,0.6852731591448931,0.8681710213776722,0.9619952494061758,1.0,0.3254156769596199,0.3254156769596199
logistic_regression_raw_1000,logistic_regression,raw,1000.0,0.5359809398651123,0.3004750593824228,0.6175771971496437,0.6793349168646081,0.7897862232779097,1.0,0.3004750593824228,0.3004750593824228
logistic_regression_standard_scalar_0,logistic_regression,standard_scalar,0.0,0.6628928184509277,0.9216152019002375,0.9798099762470309,0.9893111638954869,0.9928741092636579,1.0,0.9216152019002375,0.9216152019002375
logistic_regression_standard_scalar_1e-10,logistic_regression,standard_scalar,1e-10,0.716947078704834,0.9216152019002375,0.9798099762470309,0.9893111638954869,0.9928741092636579,1.0,0.9216152019002375,0.9216152019002375
logistic_regression_standard_scalar_1e-09,logistic_regression,standard_scalar,1e-09,0.7151389122009277,0.9216152019002375,0.9798099762470309,0.9893111638954869,0.9928741092636579,1.0,0.9216152019002375,0.9216152019002375
logistic_regression_standard_scalar_1e-08,logistic_regression,standard_scalar,1e-08,0.6639950275421143,0.9216152019002375,0.9798099762470309,0.9893111638954869,0.9928741092636579,1.0,0.9216152019002375,0.9216152019002375
logistic_regression_standard_scalar_1e-07,logistic_regression,standard_scalar,1e-07,0.7179310321807861,0.9216152019002375,0.9798099762470309,0.9893111638954869,0.9928741092636579,1.0,0.9216152019002375,0.9216152019002375
logistic_regression_standard_scalar_1e-06,logistic_regression,standard_scalar,1e-06,0.6543066501617432,0.9216152019002375,0.9798099762470309,0.9893111638954869,0.9928741092636579,1.0,0.9216152019002375,0.9216152019002375
logistic_regression_standard_scalar_1e-05,logistic_regression,standard_scalar,1e-05,0.7063727378845215,0.9216152019002375,0.9798099762470309,0.9893111638954869,0.9928741092636579,1.0,0.9216152019002375,0.9216152019002375
logistic_regression_standard_scalar_0.0001,logistic_regression,standard_scalar,0.0001,0.7440598011016846,0.9216152019002375,0.9798099762470309,0.9893111638954869,0.9928741092636579,1.0,0.9216152019002375,0.9216152019002375
logistic_regression_standard_scalar_0.001,logistic_regression,standard_scalar,0.001,0.6421282291412354,0.9216152019002375,0.9798099762470309,0.9893111638954869,0.9928741092636579,1.0,0.9216152019002375,0.9216152019002375
logistic_regression_standard_scalar_0.01,logistic_regression,standard_scalar,0.01,0.7352781295776367,0.9287410926365796,0.9809976247030879,0.9881235154394299,0.9928741092636579,1.0,0.9287410926365796,0.9287410926365796
logistic_regression_standard_scalar_0.1,logistic_regression,standard_scalar,0.1,0.6952090263366699,0.9204275534441805,0.9786223277909739,0.9881235154394299,0.9916864608076009,1.0,0.9204275534441805,0.9204275534441805
logistic_regression_standard_scalar_1,logistic_regression,standard_scalar,1.0,0.5469748973846436,0.8681710213776722,0.9631828978622328,0.9774346793349169,0.9857482185273159,1.0,0.8681710213776722,0.8681710213776722
logistic_regression_standard_scalar_10,logistic_regression,standard_scalar,10.0,0.37616491317749023,0.665083135391924,0.8076009501187649,0.8515439429928741,0.8800475059382423,1.0,0.665083135391924,0.665083135391924
logistic_regression_standard_scalar_100,logistic_regression,standard_scalar,100.0,0.4503822326660156,0.47743467933491684,0.6104513064133017,0.667458432304038,0.7577197149643705,1.0,0.47743467933491684,0.47743467933491684
logistic_regression_standard_scalar_1000,logistic_regression,standard_scalar,1000.0,0.4648292064666748,0.24821852731591448,0.39429928741092635,0.49406175771971494,0.6152019002375297,1.0,0.24821852731591448,0.24821852731591448
logistic_regression_total_sum_0,logistic_regression,total_sum,0.0,58.565595865249634,0.9275534441805225,0.9869358669833729,0.998812351543943,0.998812351543943,1.0,0.9275534441805225,0.9275534441805225
logistic_regression_total_sum_1e-10,logistic_regression,total_sum,1e-10,64.76689100265503,0.9275534441805225,0.9869358669833729,0.998812351543943,0.998812351543943,1.0,0.9275534441805225,0.9275534441805225
logistic_regression_total_sum_1e-09,logistic_regression,total_sum,1e-09,59.17181706428528,0.9275534441805225,0.9869358669833729,0.998812351543943,0.998812351543943,1.0,0.9275534441805225,0.9275534441805225
logistic_regression_total_sum_1e-08,logistic_regression,total_sum,1e-08,64.12100768089294,0.9275534441805225,0.9869358669833729,0.998812351543943,0.998812351543943,1.0,0.9275534441805225,0.9275534441805225
logistic_regression_total_sum_1e-07,logistic_regression,total_sum,1e-07,56.425339221954346,0.9275534441805225,0.9869358669833729,0.998812351543943,0.998812351543943,1.0,0.9275534441805225,0.9275534441805225
logistic_regression_total_sum_1e-06,logistic_regression,total_sum,1e-06,57.88770794868469,0.9275534441805225,0.9869358669833729,0.998812351543943,0.998812351543943,1.0,0.9275534441805225,0.9275534441805225
logistic_regression_total_sum_1e-05,logistic_regression,total_sum,1e-05,68.30510592460632,0.9263657957244655,0.9869358669833729,0.998812351543943,0.998812351543943,1.0,0.9263657957244655,0.9263657957244655
logistic_regression_total_sum_0.0001,logistic_regression,total_sum,0.0001,69.799635887146,0.9192399049881235,0.982185273159145,0.994061757719715,0.998812351543943,1.0,0.9192399049881235,0.9192399049881235
logistic_regression_total_sum_0.001,logistic_regression,total_sum,0.001,36.756839990615845,0.7850356294536817,0.9311163895486936,0.9714964370546318,0.9904988123515439,1.0,0.7850356294536817,0.7850356294536817
logistic_regression_total_sum_0.01,logistic_regression,total_sum,0.01,9.512732028961182,0.501187648456057,0.7505938242280285,0.8646080760095012,0.9631828978622328,1.0,0.501187648456057,0.501187648456057
logistic_regression_total_sum_0.1,logistic_regression,total_sum,0.1,1.2412409782409668,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
logistic_regression_total_sum_1,logistic_regression,total_sum,1.0,0.3863370418548584,0.36342042755344417,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.36342042755344417,0.36342042755344417
logistic_regression_total_sum_10,logistic_regression,total_sum,10.0,0.4193437099456787,0.36342042755344417,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.36342042755344417,0.36342042755344417
logistic_regression_total_sum_100,logistic_regression,total_sum,100.0,0.46127891540527344,0.31235154394299286,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
logistic_regression_total_sum_1000,logistic_regression,total_sum,1000.0,0.5673182010650635,0.32304038004750596,0.5356294536817102,0.7268408551068883,0.850356294536817,1.0,0.32304038004750596,0.32304038004750596
mixed_binary_0,mixed,binary,0.0,44.0654878616333,0.9418052256532067,0.9904988123515439,0.995249406175772,1.0,1.0,0.9418052256532067,0.9418052256532067
mixed_binary_1e-10,mixed,binary,1e-10,76.76198291778564,0.9453681710213777,0.9904988123515439,0.995249406175772,1.0,1.0,0.9453681710213777,0.9453681710213777
mixed_binary_1e-09,mixed,binary,1e-09,77.659108877182,0.9465558194774347,0.9893111638954869,0.995249406175772,1.0,1.0,0.9465558194774347,0.9465558194774347
mixed_binary_1e-08,mixed,binary,1e-08,78.11208605766296,0.9441805225653207,0.9904988123515439,0.9928741092636579,1.0,1.0,0.9441805225653207,0.9441805225653207
mixed_binary_1e-07,mixed,binary,1e-07,84.31318402290344,0.9465558194774347,0.9904988123515439,0.994061757719715,1.0,1.0,0.9465558194774347,0.9465558194774347
mixed_binary_1e-06,mixed,binary,1e-06,104.1412889957428,0.9465558194774347,0.9881235154394299,0.994061757719715,0.998812351543943,1.0,0.9465558194774347,0.9465558194774347
mixed_binary_1e-05,mixed,binary,1e-05,149.35994029045105,0.9429928741092637,0.9893111638954869,0.994061757719715,0.998812351543943,1.0,0.9429928741092637,0.9429928741092637
mixed_binary_0.0001,mixed,binary,0.0001,200.89800214767456,0.9453681710213777,0.9904988123515439,0.994061757719715,1.0,1.0,0.9453681710213777,0.9453681710213777
mixed_binary_0.001,mixed,binary,0.001,218.80049586296082,0.9477434679334917,0.9869358669833729,0.994061757719715,0.998812351543943,1.0,0.9477434679334917,0.9477434679334917
mixed_binary_0.01,mixed,binary,0.01,219.30283498764038,0.9465558194774347,0.9881235154394299,0.994061757719715,0.998812351543943,1.0,0.9465558194774347,0.9465558194774347
mixed_binary_0.1,mixed,binary,0.1,224.51151633262634,0.9346793349168646,0.9869358669833729,0.995249406175772,1.0,1.0,0.9346793349168646,0.9346793349168646
mixed_binary_1,mixed,binary,1.0,307.38811588287354,0.7957244655581948,0.9239904988123515,0.9679334916864608,0.9893111638954869,1.0,0.7957244655581948,0.7957244655581948
mixed_binary_10,mixed,binary,10.0,385.6568260192871,0.4513064133016627,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.4513064133016627,0.4513064133016627
mixed_binary_100,mixed,binary,100.0,388.3209788799286,0.4156769596199525,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.4156769596199525,0.4156769596199525
